ngcut01.txt	 MaxL 	51	 L 	10	10	23	0.000000
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(160,411)(245,477)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(85,819)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(85,819)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,753)(77,908)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(250,411)	12
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(160,293)(245,359)	13
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(73,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(177,0)(245,135)	18
(175,202)(250,288)	15
(0,753)(72,906)	17
(72,753)(145,856)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(153,819)	13
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(250,103)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(143,839)	15
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(141,856)	16
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(141,753)	6
(0,753)(68,888)	18
(68,753)(141,856)	16
(177,0)(249,153)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(0,773)(75,859)	15
(177,0)(250,103)	16
(177,103)(245,238)	18
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(0,773)(75,859)	15
(177,0)(250,103)	16
(177,103)(245,238)	18
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(0,773)(75,859)	15
(177,0)(250,103)	16
(177,103)(245,238)	18
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(0,773)(75,859)	15
(177,0)(250,103)	16
(177,103)(245,238)	18
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(0,773)(75,859)	15
(177,0)(250,103)	16
(177,103)(245,238)	18
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(237,479)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(237,479)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(237,479)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(232,477)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(232,477)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(250,103)	16
(177,103)(245,238)	18
(175,238)(250,324)	15
(160,324)(232,477)	17
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,773)(73,876)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,773)(73,876)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(160,293)(237,448)	14
(0,773)(73,876)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(0,773)(73,876)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
(0,633)(109,773)	7
(177,0)(249,153)	17
(175,202)(250,288)	15
(0,773)(73,876)	16
(0,0)(177,131)	0
(0,131)(177,202)	1
(0,202)(175,293)	2
(0,293)(160,425)	3
(0,425)(160,546)	4
(0,546)(153,633)	5
